device_id,location,timestamp,arrival_time,reading_value,event_type
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:21:00,2026-08-01 14:21:00,30.8,NORMAL
DEV002,Mumbai,2026-08-01 14:22:00,2026-08-01 14:22:00,30.61,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:23:00,2026-08-01 14:23:00,32.09,NORMAL
DEV003,Nashik,2026-08-01 14:24:00,2026-08-01 14:24:00,27.17,NORMAL
DEV003,Nashik,2026-08-01 14:25:00,2026-08-01 14:25:00,34.82,NORMAL
DEV004,Nagpur,2026-08-01 14:26:00,2026-08-01 14:36:00,32.86,LATE
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:27:00,2026-08-01 14:27:00,22.44,NORMAL
DEV004,Nagpur,2026-08-01 14:28:00,2026-08-01 14:28:00,31.59,NORMAL
DEV003,Nashik,2026-08-01 14:29:00,2026-08-01 14:29:00,27.63,NORMAL
DEV002,Mumbai,2026-08-01 14:30:00,2026-08-01 14:30:00,25.59,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:31:00,2026-08-01 14:31:00,22.95,NORMAL
DEV002,Mumbai,2026-08-01 14:32:00,2026-08-01 14:32:00,37.77,NORMAL
DEV002,Mumbai,2026-08-01 14:33:00,2026-08-01 14:33:00,36.09,NORMAL
DEV004,Nagpur,2026-08-01 14:34:00,2026-08-01 14:34:00,29.59,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:35:00,2026-08-01 14:35:00,28.75,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:36:00,2026-08-01 14:36:00,31.83,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:37:00,2026-08-01 14:37:00,36.1,NORMAL
DEV002,Mumbai,2026-08-01 14:38:00,2026-08-01 14:42:00,33.92,LATE
DEV004,Nagpur,2026-08-01 14:39:00,2026-08-01 14:39:00,30.01,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:40:00,2026-08-01 14:40:00,30.65,NORMAL
DEV001,Pune,2026-08-01 14:24:00,2026-08-01 14:41:00,25.34,BACKDATED
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:42:00,2026-08-01 14:42:00,27.96,NORMAL
DEV004,Nagpur,2026-08-01 14:43:00,2026-08-01 14:43:00,37.66,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:44:00,2026-08-01 14:44:00,36.1,NORMAL
DEV001,Pune,2026-08-01 14:45:00,2026-08-01 14:45:00,31.31,NORMAL
DEV001,Pune,2026-08-01 14:46:00,2026-08-01 14:46:00,33.02,NORMAL
DEV003,Nashik,2026-08-01 14:47:00,2026-08-01 14:47:00,24.81,NORMAL
DEV003,Nashik,2026-08-01 14:48:00,2026-08-01 14:48:00,28.67,NORMAL
DEV001,Pune,2026-08-01 14:49:00,2026-08-01 14:49:00,37.09,NORMAL
DEV004,Nagpur,2026-08-01 14:50:00,2026-08-01 14:50:00,36.09,NORMAL
DEV002,Mumbai,2026-08-01 14:51:00,2026-08-01 14:51:00,25.81,NORMAL
DEV004,Nagpur,2026-08-01 14:52:00,2026-08-01 14:52:00,28.62,NORMAL
DEV002,Mumbai,2026-08-01 14:53:00,2026-08-01 14:53:00,35.82,NORMAL
DEV002,Mumbai,2026-08-01 14:54:00,2026-08-01 14:54:00,27.37,NORMAL
DEV001,Pune,2026-08-01 14:55:00,2026-08-01 14:55:00,32.7,NORMAL
DEV003,Nashik,2026-08-01 14:56:00,2026-08-01 14:56:00,35.03,NORMAL
DEV003,Nashik,2026-08-01 14:57:00,2026-08-01 14:57:00,22.46,NORMAL
DEV003,Nashik,2026-08-01 14:58:00,2026-08-01 14:58:00,24.65,NORMAL
DEV003,Nashik,2026-08-01 14:59:00,2026-08-01 14:59:00,31.96,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:00:00,2026-08-01 15:00:00,26.44,NORMAL
DEV004,Nagpur,2026-08-01 15:01:00,2026-08-01 15:01:00,25.89,NORMAL
DEV003,Nashik,2026-08-01 15:02:00,2026-08-01 15:02:00,33.83,NORMAL
DEV004,Nagpur,2026-08-01 15:03:00,2026-08-01 15:05:00,23.56,LATE
DEV001,Pune,2026-08-01 15:04:00,2026-08-01 15:04:00,24.25,NORMAL
DEV001,Pune,2026-08-01 15:05:00,2026-08-01 15:05:00,30.0,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:06:00,2026-08-01 15:06:00,23.26,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:07:00,2026-08-01 15:07:00,29.47,NORMAL
DEV003,Nashik,2026-08-01 15:08:00,2026-08-01 15:08:00,29.25,NORMAL
DEV003,Nashik,2026-08-01 15:09:00,2026-08-01 15:09:00,33.55,NORMAL
DEV004,Nagpur,2026-08-01 15:10:00,2026-08-01 15:10:00,23.97,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:42:00,2026-08-01 15:11:00,26.16,BACKDATED
DEV003,Nashik,2026-08-01 15:12:00,2026-08-01 15:12:00,31.47,NORMAL
DEV003,Nashik,2026-08-01 15:13:00,2026-08-01 15:13:00,22.64,NORMAL
DEV002,Mumbai,2026-08-01 15:14:00,2026-08-01 15:14:00,28.2,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:15:00,2026-08-01 15:15:00,37.77,NORMAL
DEV003,Nashik,2026-08-01 15:16:00,2026-08-01 15:16:00,23.69,NORMAL
DEV001,Pune,2026-08-01 15:17:00,2026-08-01 15:17:00,23.47,NORMAL
DEV003,Nashik,2026-08-01 15:18:00,2026-08-01 15:18:00,28.4,NORMAL
DEV002,Mumbai,2026-08-01 15:19:00,2026-08-01 15:19:00,23.98,NORMAL
DEV003,Nashik,2026-08-01 15:20:00,2026-08-01 15:20:00,33.32,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:21:00,2026-08-01 15:21:00,33.36,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:22:00,2026-08-01 15:30:00,33.08,LATE
DEV002,Mumbai,2026-08-01 15:23:00,2026-08-01 15:23:00,33.53,NORMAL
DEV002,Mumbai,2026-08-01 15:24:00,2026-08-01 15:24:00,29.15,NORMAL
DEV004,Nagpur,2026-08-01 15:25:00,2026-08-01 15:25:00,33.33,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:26:00,2026-08-01 15:26:00,35.65,NORMAL
DEV001,Pune,2026-08-01 15:27:00,2026-08-01 15:36:00,27.99,LATE
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:28:00,2026-08-01 15:28:00,24.21,NORMAL
DEV001,Pune,2026-08-01 15:29:00,2026-08-01 15:29:00,24.79,NORMAL
DEV003,Nashik,2026-08-01 15:30:00,2026-08-01 15:30:00,25.81,NORMAL
DEV004,Nagpur,2026-08-01 15:31:00,2026-08-01 15:31:00,32.89,NORMAL
DEV001,Pune,2026-08-01 15:32:00,2026-08-01 15:32:00,26.94,NORMAL
DEV002,Mumbai,2026-08-01 15:33:00,2026-08-01 15:33:00,34.67,NORMAL
DEV001,Pune,2026-08-01 15:34:00,2026-08-01 15:40:00,35.19,LATE
DEV002,Mumbai,2026-08-01 15:35:00,2026-08-01 15:35:00,24.85,NORMAL
DEV001,Pune,2026-08-01 15:36:00,2026-08-01 15:36:00,30.56,NORMAL
DEV001,Pune,2026-08-01 15:37:00,2026-08-01 15:37:00,32.93,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:38:00,2026-08-01 15:43:00,34.16,LATE
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:39:00,2026-08-01 15:39:00,31.76,NORMAL
DEV004,Nagpur,2026-08-01 15:40:00,2026-08-01 15:40:00,35.67,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:41:00,2026-08-01 15:41:00,25.13,NORMAL
DEV001,Pune,2026-08-01 15:42:00,2026-08-01 15:42:00,31.29,NORMAL
DEV002,Mumbai,2026-08-01 15:43:00,2026-08-01 15:43:00,27.34,NORMAL
DEV001,Pune,2026-08-01 15:44:00,2026-08-01 15:44:00,24.42,NORMAL
DEV001,Pune,2026-08-01 15:45:00,2026-08-01 15:45:00,30.44,NORMAL
DEV003,Nashik,2026-08-01 15:46:00,2026-08-01 15:46:00,35.04,NORMAL
DEV004,Nagpur,2026-08-01 15:47:00,2026-08-01 15:47:00,26.71,NORMAL
DEV002,Mumbai,2026-08-01 15:48:00,2026-08-01 15:48:00,29.28,NORMAL
DEV001,Pune,2026-08-01 15:49:00,2026-08-01 15:49:00,26.79,NORMAL
DEV001,Pune,2026-08-01 15:50:00,2026-08-01 15:50:00,28.39,NORMAL
DEV001,Pune,2026-08-01 15:51:00,2026-08-01 15:51:00,25.43,NORMAL
DEV002,Mumbai,2026-08-01 15:52:00,2026-08-01 15:52:00,29.63,NORMAL
DEV002,Mumbai,2026-08-01 15:53:00,2026-08-01 15:53:00,34.04,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:54:00,2026-08-01 15:54:00,31.04,NORMAL
DEV003,Nashik,2026-08-01 15:55:00,2026-08-01 15:55:00,22.26,NORMAL
DEV001,Pune,2026-08-01 15:27:00,2026-08-01 15:56:00,35.54,BACKDATED
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:57:00,2026-08-01 15:57:00,35.29,NORMAL
DEV001,Pune,2026-08-01 15:58:00,2026-08-01 15:58:00,36.42,NORMAL
DEV003,Nashik,2026-08-01 15:59:00,2026-08-01 15:59:00,22.54,NORMAL
DEV002,Mumbai,2026-08-01 16:00:00,2026-08-01 16:00:00,24.07,NORMAL
DEV002,Mumbai,2026-08-01 16:01:00,2026-08-01 16:01:00,32.12,NORMAL
DEV002,Mumbai,2026-08-01 16:02:00,2026-08-01 16:02:00,30.19,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:03:00,2026-08-01 16:03:00,26.34,NORMAL
DEV003,Nashik,2026-08-01 16:04:00,2026-08-01 16:04:00,35.9,NORMAL
DEV002,Mumbai,2026-08-01 16:05:00,2026-08-01 16:05:00,26.82,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:06:00,2026-08-01 16:06:00,24.51,NORMAL
DEV002,Mumbai,2026-08-01 16:07:00,2026-08-01 16:07:00,32.26,NORMAL
DEV004,Nagpur,2026-08-01 16:08:00,2026-08-01 16:08:00,34.65,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:09:00,2026-08-01 16:09:00,32.54,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:10:00,2026-08-01 16:10:00,33.65,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:11:00,2026-08-01 16:11:00,32.3,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:12:00,2026-08-01 16:12:00,25.43,NORMAL
DEV004,Nagpur,2026-08-01 16:13:00,2026-08-01 16:13:00,30.14,NORMAL
DEV002,Mumbai,2026-08-01 16:14:00,2026-08-01 16:14:00,25.73,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:15:00,2026-08-01 16:15:00,32.5,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:16:00,2026-08-01 16:16:00,32.7,NORMAL
DEV001,Pune,2026-08-01 16:17:00,2026-08-01 16:17:00,36.27,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:05:00,2026-08-01 16:18:00,34.78,BACKDATED
DEV004,Nagpur,2026-08-01 16:19:00,2026-08-01 16:19:00,35.97,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:20:00,2026-08-01 16:20:00,33.28,NORMAL
DEV002,Mumbai,2026-08-01 16:21:00,2026-08-01 16:21:00,102.54,SENSOR_ANOMALY
DEV001,Pune,2026-08-01 16:22:00,2026-08-01 16:22:00,25.68,NORMAL
DEV004,Nagpur,2026-08-01 16:23:00,2026-08-01 16:23:00,32.24,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:24:00,2026-08-01 16:24:00,34.7,NORMAL
DEV002,Mumbai,2026-08-01 16:25:00,2026-08-01 16:25:00,34.66,NORMAL
DEV004,Nagpur,2026-08-01 16:26:00,2026-08-01 16:26:00,36.97,NORMAL
DEV001,Pune,2026-08-01 16:27:00,2026-08-01 16:27:00,37.64,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:28:00,2026-08-01 16:28:00,31.78,NORMAL
DEV002,Mumbai,2026-08-01 16:29:00,2026-08-01 16:29:00,26.57,NORMAL
DEV004,Nagpur,2026-08-01 16:30:00,2026-08-01 16:30:00,26.7,NORMAL
DEV003,Nashik,2026-08-01 16:31:00,2026-08-01 16:31:00,36.48,NORMAL
DEV001,Pune,2026-08-01 16:32:00,2026-08-01 16:32:00,25.02,NORMAL
DEV002,Mumbai,2026-08-01 16:33:00,2026-08-01 16:33:00,29.27,NORMAL
DEV004,Nagpur,2026-08-01 16:34:00,2026-08-01 16:34:00,22.07,NORMAL
DEV003,Nashik,2026-08-01 16:35:00,2026-08-01 16:35:00,36.81,NORMAL
DEV003,Nashik,2026-08-01 16:36:00,2026-08-01 16:36:00,23.73,NORMAL
DEV002,Mumbai,2026-08-01 16:37:00,2026-08-01 16:37:00,24.64,NORMAL
DEV001,Pune,2026-08-01 16:38:00,2026-08-01 16:38:00,29.08,NORMAL
DEV002,Mumbai,2026-08-01 16:39:00,2026-08-01 16:39:00,22.92,NORMAL
