device_id,location,timestamp,arrival_time,reading_value,event_type,z_score,anomaly
DEV002,Mumbai,2026-08-01 11:24:00,2026-08-01 11:24:00,36.42,NORMAL,0.743428699550254,NO
DEV001,Pune,2026-08-01 11:25:00,2026-08-01 11:25:00,32.52,NORMAL,0.23177603374841096,NO
DEV001,Pune,2026-08-01 11:26:00,2026-08-01 11:26:00,35.24,NORMAL,0.5886209698973887,NO
DEV004,Nagpur,2026-08-01 11:27:00,2026-08-01 11:27:00,31.62,NORMAL,0.11370234164029301,NO
DEV003,Nashik,2026-08-01 11:28:00,2026-08-01 11:28:00,29.9,NORMAL,-0.11194960327744333,NO
DEV002,Mumbai,2026-08-01 11:29:00,2026-08-01 11:29:00,31.92,NORMAL,0.15306023900966567,NO
DEV004,Nagpur,2026-08-01 11:30:00,2026-08-01 11:30:00,34.89,NORMAL,0.5427034229664539,NO
DEV004,Nagpur,2026-08-01 11:31:00,2026-08-01 11:31:00,24.98,NORMAL,-0.7574191201351531,NO
DEV004,Nagpur,2026-08-01 11:32:00,2026-08-01 11:32:00,33.41,NORMAL,0.34853779594421536,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:33:00,2026-08-01 11:33:00,32.26,NORMAL,0.1976658560282874,NO
DEV004,Nagpur,2026-08-01 11:34:00,2026-08-01 11:34:00,23.3,NORMAL,-0.9778233454036394,NO
DEV002,Mumbai,2026-08-01 11:35:00,2026-08-01 11:35:00,28.98,NORMAL,-0.23264715521018559,NO
DEV001,Pune,2026-08-01 11:36:00,2026-08-01 11:36:00,33.23,NORMAL,0.3249230575225919,NO
DEV003,Nashik,2026-08-01 11:37:00,2026-08-01 11:37:00,37.86,NORMAL,0.932346606923242,NO
DEV004,Nagpur,2026-08-01 11:38:00,2026-08-01 11:38:00,31.49,NORMAL,0.09664725278023123,NO
DEV004,Nagpur,2026-08-01 11:39:00,2026-08-01 11:39:00,31.57,NORMAL,0.10714269207873083,NO
DEV002,Mumbai,2026-08-01 11:40:00,2026-08-01 11:40:00,31.54,NORMAL,0.10320690234179342,NO
DEV004,Nagpur,2026-08-01 11:41:00,2026-08-01 11:41:00,24.79,NORMAL,-0.7823457884690892,NO
DEV001,Pune,2026-08-01 11:42:00,2026-08-01 11:42:00,33.58,NORMAL,0.37084060445352673,NO
DEV001,Pune,2026-08-01 11:43:00,2026-08-01 11:43:00,30.78,NORMAL,0.003500229006049858,NO
DEV003,Nashik,2026-08-01 11:44:00,2026-08-01 11:44:00,34.78,NORMAL,0.5282721939310173,NO
DEV004,Nagpur,2026-08-01 11:45:00,2026-08-01 11:45:00,23.09,NORMAL,-1.0053738735622002,NO
DEV004,Nagpur,2026-08-01 11:46:00,2026-08-01 11:46:00,29.5,NORMAL,-0.16442679976993987,NO
DEV001,Pune,2026-08-01 11:47:00,2026-08-01 11:47:00,35.5,NORMAL,0.6227311476175114,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:48:00,2026-08-01 11:48:00,29.07,NORMAL,-0.22083978599937384,NO
DEV002,Mumbai,2026-08-01 11:49:00,2026-08-01 11:49:00,35.8,NORMAL,0.6620890449868835,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:50:00,2026-08-01 11:50:00,27.85,NORMAL,-0.3808952353014888,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:51:00,2026-08-01 11:51:00,33.36,NORMAL,0.34197814638265367,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:52:00,2026-08-01 11:52:00,31.56,NORMAL,0.1058307621664182,NO
DEV001,Pune,2026-08-01 11:53:00,2026-08-01 11:53:00,29.24,NORMAL,-0.19853697749006297,NO
DEV001,Pune,2026-08-01 11:54:00,2026-08-01 11:54:00,28.96,NORMAL,-0.23527101503481038,NO
DEV004,Nagpur,2026-08-01 11:55:00,2026-08-01 11:55:00,31.32,NORMAL,0.07434444427092035,NO
DEV001,Pune,2026-08-01 11:56:00,2026-08-01 11:56:00,31.12,NORMAL,0.04810584602467208,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:57:00,2026-08-01 11:57:00,22.56,NORMAL,-1.0749061589147586,NO
DEV004,Nagpur,2026-08-01 11:58:00,2026-08-01 12:03:00,31.11,LATE,0.04679391611235945,NO
DEV002,Mumbai,2026-08-01 11:59:00,2026-08-01 12:03:00,36.08,LATE,0.6988230825316314,NO
DEV002,Mumbai,2026-08-01 12:00:00,2026-08-01 12:00:00,31.03,NORMAL,0.03629847681386032,NO
DEV002,Mumbai,2026-08-01 12:01:00,2026-08-01 12:01:00,36.71,NORMAL,0.781474667007314,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:02:00,2026-08-01 12:02:00,22.17,NORMAL,-1.1260714254949427,NO
DEV001,Pune,2026-08-01 12:03:00,2026-08-01 12:03:00,31.39,NORMAL,0.08352795365710733,NO
DEV004,Nagpur,2026-08-01 12:04:00,2026-08-01 12:04:00,34.7,NORMAL,0.5177767546325182,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:05:00,2026-08-01 12:05:00,27.86,NORMAL,-0.3795833053891766,NO
DEV004,Nagpur,2026-08-01 12:06:00,2026-08-01 12:06:00,25.59,NORMAL,-0.6773913954840955,NO
DEV004,Nagpur,2026-08-01 12:07:00,2026-08-01 12:07:00,28.77,NORMAL,-0.2601976833687465,NO
DEV002,Mumbai,2026-08-01 12:08:00,2026-08-01 12:08:00,32.43,NORMAL,0.21996866453759875,NO
DEV001,Pune,2026-08-01 12:09:00,2026-08-01 12:09:00,26.26,NORMAL,-0.5894920913591634,NO
DEV003,Nashik,2026-08-01 12:10:00,2026-08-01 12:10:00,29.78,NORMAL,-0.12769276222519202,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:11:00,2026-08-01 12:11:00,34.45,NORMAL,0.4849785068247077,NO
DEV004,Nagpur,2026-08-01 11:50:00,2026-08-01 12:12:00,25.19,BACKDATED,-0.7298685919765922,NO
DEV003,Nashik,2026-08-01 12:13:00,2026-08-01 12:13:00,31.46,NORMAL,0.09271146304329429,NO
DEV003,Nashik,2026-08-01 12:14:00,2026-08-01 12:14:00,32.21,NORMAL,0.1911062064667257,NO
DEV003,Nashik,2026-08-01 12:15:00,2026-08-01 12:15:00,30.31,NORMAL,-0.058160476872634134,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:16:00,2026-08-01 12:16:00,31.69,NORMAL,0.12288585102647998,NO
DEV002,Mumbai,2026-08-01 12:17:00,2026-08-01 12:17:00,32.64,NORMAL,0.24751919269615966,NO
DEV002,Mumbai,2026-08-01 12:18:00,2026-08-01 12:18:00,28.94,NORMAL,-0.23789487485943517,NO
DEV004,Nagpur,2026-08-01 12:19:00,2026-08-01 12:19:00,29.06,NORMAL,-0.22215171591168648,NO
DEV002,Mumbai,2026-08-01 12:20:00,2026-08-01 12:20:00,33.01,NORMAL,0.2960605994517188,NO
DEV002,Mumbai,2026-08-01 12:21:00,2026-08-01 12:21:00,77.0,SENSOR_ANOMALY,6.067240283714049,YES
DEV002,Mumbai,2026-08-01 12:22:00,2026-08-01 12:22:00,37.91,NORMAL,0.9389062564848037,NO
DEV004,Nagpur,2026-08-01 12:23:00,2026-08-01 12:23:00,27.1,NORMAL,-0.4792899787249202,NO
DEV001,Pune,2026-08-01 12:24:00,2026-08-01 12:24:00,28.23,NORMAL,-0.331041898633617,NO
DEV001,Pune,2026-08-01 12:25:00,2026-08-01 12:25:00,25.04,NORMAL,-0.7495475406612787,NO
DEV001,Pune,2026-08-01 12:26:00,2026-08-01 12:26:00,27.14,NORMAL,-0.4740422590756706,NO
DEV001,Pune,2026-08-01 12:27:00,2026-08-01 12:27:00,36.16,NORMAL,0.7093185218301306,NO
DEV002,Mumbai,2026-08-01 12:28:00,2026-08-01 12:35:00,26.59,LATE,-0.5461984042528537,NO
DEV001,Pune,2026-08-01 12:29:00,2026-08-01 12:29:00,32.71,NORMAL,0.25670270208234663,NO
DEV001,Pune,2026-08-01 12:30:00,2026-08-01 12:30:00,36.91,NORMAL,0.8077132652535619,NO
DEV002,Mumbai,2026-08-01 12:31:00,2026-08-01 12:31:00,22.71,NORMAL,-1.0552272102300722,NO
DEV003,Nashik,2026-08-01 12:32:00,2026-08-01 12:32:00,33.99,NORMAL,0.4246297308583364,NO
DEV001,Pune,2026-08-01 12:33:00,2026-08-01 12:35:00,33.64,LATE,0.3787121839274015,NO
DEV001,Pune,2026-08-01 12:08:00,2026-08-01 12:34:00,37.71,BACKDATED,0.912667658238556,NO
DEV001,Pune,2026-08-01 12:35:00,2026-08-01 12:35:00,23.43,NORMAL,-0.960768256543578,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:36:00,2026-08-01 12:36:00,35.91,NORMAL,0.6765202740223201,NO
DEV002,Mumbai,2026-08-01 12:37:00,2026-08-01 12:37:00,30.56,NORMAL,-0.02536222906482367,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:29:00,2026-08-01 12:38:00,29.4,BACKDATED,-0.17754609889306425,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:39:00,2026-08-01 12:39:00,34.69,NORMAL,0.5164648247202052,NO
DEV001,Pune,2026-08-01 12:40:00,2026-08-01 12:40:00,29.07,NORMAL,-0.22083978599937384,NO
DEV004,Nagpur,2026-08-01 12:41:00,2026-08-01 12:41:00,31.28,NORMAL,0.0690967246216708,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:42:00,2026-08-01 12:42:00,30.65,NORMAL,-0.013554859854011921,NO
DEV003,Nashik,2026-08-01 12:43:00,2026-08-01 12:43:00,30.92,NORMAL,0.021867247778423794,NO
DEV001,Pune,2026-08-01 12:44:00,2026-08-01 12:44:00,25.36,NORMAL,-0.7075657834672813,NO
DEV003,Nashik,2026-08-01 12:45:00,2026-08-01 12:45:00,31.15,NORMAL,0.052041635761609015,NO
DEV002,Mumbai,2026-08-01 12:19:00,2026-08-01 12:46:00,27.49,BACKDATED,-0.42812471214473624,NO
DEV001,Pune,2026-08-01 12:39:00,2026-08-01 12:47:00,25.78,BACKDATED,-0.6524647271501595,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:48:00,2026-08-01 12:48:00,22.55,NORMAL,-1.0762180888270707,NO
DEV003,Nashik,2026-08-01 12:49:00,2026-08-01 12:49:00,27.16,NORMAL,-0.47141839925104584,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:50:00,2026-08-01 12:50:00,23.4,NORMAL,-0.9647040462805154,NO
DEV004,Nagpur,2026-08-01 12:33:00,2026-08-01 12:51:00,32.38,BACKDATED,0.21340901497603704,NO
DEV004,Nagpur,2026-08-01 12:52:00,2026-08-01 12:52:00,37.83,NORMAL,0.9284108171863047,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:53:00,2026-08-01 12:53:00,36.83,NORMAL,0.7972178259550627,NO
DEV003,Nashik,2026-08-01 12:54:00,2026-08-01 12:54:00,29.22,NORMAL,-0.20116083731468776,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:55:00,2026-08-01 12:55:00,33.29,NORMAL,0.33279463699646666,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:29:00,2026-08-01 12:56:00,33.14,BACKDATED,0.3131156883117806,NO
DEV004,Nagpur,2026-08-01 12:57:00,2026-08-01 12:57:00,23.1,NORMAL,-1.0040619436498877,NO
DEV001,Pune,2026-08-01 12:58:00,2026-08-01 12:58:00,27.24,NORMAL,-0.46092295995254673,NO
DEV002,Mumbai,2026-08-01 12:59:00,2026-08-01 12:59:00,34.75,NORMAL,0.5243364041940799,NO
DEV003,Nashik,2026-08-01 13:00:00,2026-08-01 13:00:00,30.49,NORMAL,-0.03454573845101064,NO
DEV004,Nagpur,2026-08-01 13:01:00,2026-08-01 13:01:00,33.03,NORMAL,0.29868445927634407,NO
DEV004,Nagpur,2026-08-01 13:02:00,2026-08-01 13:02:00,31.5,NORMAL,0.09795918269254385,NO
DEV002,Mumbai,2026-08-01 13:03:00,2026-08-01 13:03:00,34.87,NORMAL,0.5400795631418286,NO
DEV002,Mumbai,2026-08-01 13:04:00,2026-08-01 13:04:00,26.71,NORMAL,-0.5304552453051046,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:05:00,2026-08-01 13:05:00,26.92,NORMAL,-0.5029047171465437,NO
DEV002,Mumbai,2026-08-01 13:06:00,2026-08-01 13:06:00,28.11,NORMAL,-0.34678505758136613,NO
DEV001,Pune,2026-08-01 13:07:00,2026-08-01 13:07:00,26.74,NORMAL,-0.5265194555681676,NO
DEV003,Nashik,2026-08-01 13:08:00,2026-08-01 13:08:00,35.75,NORMAL,0.6555293954253217,NO
DEV004,Nagpur,2026-08-01 13:09:00,2026-08-01 13:09:00,25.94,NORMAL,-0.6314738485531608,NO
DEV003,Nashik,2026-08-01 13:10:00,2026-08-01 13:10:00,28.39,NORMAL,-0.3100510200366183,NO
DEV004,Nagpur,2026-08-01 13:11:00,2026-08-01 13:11:00,33.42,NORMAL,0.34984972585652846,NO
DEV001,Pune,2026-08-01 13:12:00,2026-08-01 13:12:00,37.14,NORMAL,0.8378876532367481,NO
DEV003,Nashik,2026-08-01 13:13:00,2026-08-01 13:13:00,30.42,NORMAL,-0.04372924783719714,NO
DEV004,Nagpur,2026-08-01 13:14:00,2026-08-01 13:21:00,25.37,LATE,-0.7062538535549686,NO
DEV003,Nashik,2026-08-01 12:56:00,2026-08-01 13:15:00,25.17,BACKDATED,-0.7324924518012169,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:16:00,2026-08-01 13:16:00,28.2,NORMAL,-0.3349776883705544,NO
DEV001,Pune,2026-08-01 13:17:00,2026-08-01 13:17:00,22.09,NORMAL,-1.1365668647934422,NO
DEV004,Nagpur,2026-08-01 13:18:00,2026-08-01 13:18:00,32.71,NORMAL,0.25670270208234663,NO
DEV002,Mumbai,2026-08-01 13:19:00,2026-08-01 13:19:00,34.96,NORMAL,0.5518869323526409,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:20:00,2026-08-01 13:20:00,32.34,NORMAL,0.20816129532678748,NO
DEV004,Nagpur,2026-08-01 13:21:00,2026-08-01 13:30:00,23.39,LATE,-0.9660159761928276,NO
DEV003,Nashik,2026-08-01 13:22:00,2026-08-01 13:22:00,26.92,NORMAL,-0.5029047171465437,NO
DEV003,Nashik,2026-08-01 13:23:00,2026-08-01 13:23:00,31.02,NORMAL,0.034986546901547705,NO
DEV001,Pune,2026-08-01 13:24:00,2026-08-01 13:24:00,29.52,NORMAL,-0.1618029399453151,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:25:00,2026-08-01 13:25:00,27.19,NORMAL,-0.4674826095141084,NO
DEV002,Mumbai,2026-08-01 13:26:00,2026-08-01 13:26:00,36.19,NORMAL,0.7132543115670679,NO
DEV003,Nashik,2026-08-01 13:13:00,2026-08-01 13:27:00,26.89,BACKDATED,-0.506840506883481,NO
DEV001,Pune,2026-08-01 13:28:00,2026-08-01 13:28:00,22.22,NORMAL,-1.1195117759333808,NO
DEV004,Nagpur,2026-08-01 13:29:00,2026-08-01 13:38:00,27.15,LATE,-0.47273032916335844,NO
DEV002,Mumbai,2026-08-01 13:30:00,2026-08-01 13:30:00,30.41,NORMAL,-0.04504117774950976,NO
DEV004,Nagpur,2026-08-01 13:31:00,2026-08-01 13:31:00,22.62,NORMAL,-1.0670345794408838,NO
DEV003,Nashik,2026-08-01 13:32:00,2026-08-01 13:32:00,26.76,NORMAL,-0.5238955957435424,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:33:00,2026-08-01 13:43:00,35.59,LATE,0.6345385168283235,NO
DEV003,Nashik,2026-08-01 13:34:00,2026-08-01 13:34:00,23.0,NORMAL,-1.017181242773012,NO
DEV004,Nagpur,2026-08-01 13:35:00,2026-08-01 13:35:00,30.36,NORMAL,-0.05160082731107195,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:36:00,2026-08-01 13:36:00,30.04,NORMAL,-0.09358258450506939,NO
DEV002,Mumbai,2026-08-01 13:37:00,2026-08-01 13:37:00,31.71,NORMAL,0.12550971085110477,NO
DEV004,Nagpur,2026-08-01 13:38:00,2026-08-01 13:38:00,101.31,SENSOR_ANOMALY,9.256541900545539,YES
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:39:00,2026-08-01 13:39:00,34.44,NORMAL,0.4836665769123946,NO
DEV004,Nagpur,2026-08-01 13:40:00,2026-08-01 13:40:00,30.64,NORMAL,-0.014866789766324077,NO
DEV001,Pune,2026-08-01 13:41:00,2026-08-01 13:41:00,24.88,NORMAL,-0.7705384192582775,NO
DEV001,Pune,2026-08-01 13:42:00,2026-08-01 13:42:00,37.28,NORMAL,0.856254672009122,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:43:00,2026-08-01 13:43:00,22.11,NORMAL,-1.1339430049688173,NO
DEV001,Pune,2026-08-01 13:44:00,2026-08-01 13:44:00,26.41,NORMAL,-0.5698131426744772,NO
DEV003,Nashik,2026-08-01 13:45:00,2026-08-01 13:45:00,34.29,NORMAL,0.46398762822770856,NO
DEV004,Nagpur,2026-08-01 13:46:00,2026-08-01 13:46:00,32.18,NORMAL,0.1871704167297883,NO
DEV001,Pune,2026-08-01 13:47:00,2026-08-01 13:49:00,33.19,LATE,0.3196753378733423,NO
DEV001,Pune,2026-08-01 13:48:00,2026-08-01 13:48:00,26.62,NORMAL,-0.5422626145159163,NO
DEV001,Pune,2026-08-01 13:49:00,2026-08-01 13:49:00,24.01,NORMAL,-0.8846763216294575,NO
DEV002,Mumbai,2026-08-01 13:50:00,2026-08-01 13:50:00,25.78,NORMAL,-0.6524647271501595,NO
DEV001,Pune,2026-08-01 13:51:00,2026-08-01 13:51:00,36.33,NORMAL,0.7316213303394419,NO
DEV004,Nagpur,2026-08-01 13:52:00,2026-08-01 13:52:00,22.72,NORMAL,-1.0539152803177598,NO
DEV002,Mumbai,2026-08-01 13:53:00,2026-08-01 13:53:00,33.78,NORMAL,0.3970792026997755,NO
DEV003,Nashik,2026-08-01 13:54:00,2026-08-01 13:54:00,24.79,NORMAL,-0.7823457884690892,NO
DEV004,Nagpur,2026-08-01 13:55:00,2026-08-01 13:55:00,32.1,NORMAL,0.17667497743128915,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:56:00,2026-08-01 13:56:00,34.33,NORMAL,0.46923534787695814,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:57:00,2026-08-01 13:57:00,31.95,NORMAL,0.1569960287466026,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:58:00,2026-08-01 13:58:00,32.06,NORMAL,0.1714272577820396,NO
DEV001,Pune,2026-08-01 13:59:00,2026-08-01 13:59:00,29.45,NORMAL,-0.17098644933150206,NO
DEV003,Nashik,2026-08-01 14:00:00,2026-08-01 14:00:00,82.78,SENSOR_ANOMALY,6.8255357730306265,YES
DEV003,Nashik,2026-08-01 14:01:00,2026-08-01 14:01:00,27.04,NORMAL,-0.487161558198795,NO
DEV001,Pune,2026-08-01 14:02:00,2026-08-01 14:02:00,32.58,NORMAL,0.23964761322228484,NO
DEV003,Nashik,2026-08-01 14:03:00,2026-08-01 14:03:00,29.92,NORMAL,-0.10932574345281808,NO
DEV001,Pune,2026-08-01 14:04:00,2026-08-01 14:04:00,25.83,NORMAL,-0.6459050775885977,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:05:00,2026-08-01 14:05:00,28.0,NORMAL,-0.36121628661680266,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:06:00,2026-08-01 14:06:00,26.15,NORMAL,-0.6039233203946003,NO
DEV003,Nashik,2026-08-01 14:07:00,2026-08-01 14:07:00,35.65,NORMAL,0.6424100963021974,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:08:00,2026-08-01 14:08:00,26.59,NORMAL,-0.5461984042528537,NO
DEV001,Pune,2026-08-01 14:09:00,2026-08-01 14:09:00,22.7,NORMAL,-1.0565391401423847,NO
DEV002,Mumbai,2026-08-01 14:10:00,2026-08-01 14:10:00,22.03,NORMAL,-1.1444384442673166,NO
DEV002,Mumbai,2026-08-01 14:11:00,2026-08-01 14:11:00,32.06,NORMAL,0.1714272577820396,NO
DEV001,Pune,2026-08-01 14:12:00,2026-08-01 14:12:00,28.05,NORMAL,-0.3546566370552405,NO
DEV004,Nagpur,2026-08-01 14:13:00,2026-08-01 14:13:00,37.2,NORMAL,0.8457592327106229,NO
DEV001,Pune,2026-08-01 14:14:00,2026-08-01 14:14:00,26.91,NORMAL,-0.5042166470588563,NO
DEV004,Nagpur,2026-08-01 14:15:00,2026-08-01 14:15:00,26.82,NORMAL,-0.5160240162696681,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:16:00,2026-08-01 14:16:00,23.09,NORMAL,-1.0053738735622002,NO
DEV002,Mumbai,2026-08-01 14:17:00,2026-08-01 14:17:00,36.57,NORMAL,0.7631076482349402,NO
DEV002,Mumbai,2026-08-01 14:18:00,2026-08-01 14:18:00,26.28,NORMAL,-0.5868682315345386,NO
DEV002,Mumbai,2026-08-01 14:19:00,2026-08-01 14:19:00,35.81,NORMAL,0.6634009748991966,NO
DEV004,Nagpur,2026-08-01 14:20:00,2026-08-01 14:20:00,25.02,NORMAL,-0.7521714004859035,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:21:00,2026-08-01 14:21:00,30.8,NORMAL,0.00612408883067464,NO
DEV002,Mumbai,2026-08-01 14:22:00,2026-08-01 14:22:00,30.61,NORMAL,-0.018802579503261484,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:23:00,2026-08-01 14:23:00,32.09,NORMAL,0.175363047518977,NO
DEV003,Nashik,2026-08-01 14:24:00,2026-08-01 14:24:00,27.17,NORMAL,-0.47010646933873323,NO
DEV003,Nashik,2026-08-01 14:25:00,2026-08-01 14:25:00,34.82,NORMAL,0.5335199135802668,NO
DEV004,Nagpur,2026-08-01 14:26:00,2026-08-01 14:36:00,32.86,LATE,0.2763816507670327,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:27:00,2026-08-01 14:27:00,22.44,NORMAL,-1.0906493178625074,NO
DEV004,Nagpur,2026-08-01 14:28:00,2026-08-01 14:28:00,31.59,NORMAL,0.1097665519033556,NO
DEV003,Nashik,2026-08-01 14:29:00,2026-08-01 14:29:00,27.63,NORMAL,-0.4097576933723623,NO
DEV002,Mumbai,2026-08-01 14:30:00,2026-08-01 14:30:00,25.59,NORMAL,-0.6773913954840955,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:31:00,2026-08-01 14:31:00,22.95,NORMAL,-1.023740892334574,NO
DEV002,Mumbai,2026-08-01 14:32:00,2026-08-01 14:32:00,37.77,NORMAL,0.9205392377124307,NO
DEV002,Mumbai,2026-08-01 14:33:00,2026-08-01 14:33:00,36.09,NORMAL,0.7001350124439445,NO
DEV004,Nagpur,2026-08-01 14:34:00,2026-08-01 14:34:00,29.59,NORMAL,-0.15261943055912813,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:35:00,2026-08-01 14:35:00,28.75,NORMAL,-0.2628215431933713,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:36:00,2026-08-01 14:36:00,31.83,NORMAL,0.14125286979885346,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:37:00,2026-08-01 14:37:00,36.1,NORMAL,0.7014469423562566,NO
DEV002,Mumbai,2026-08-01 14:38:00,2026-08-01 14:42:00,33.92,LATE,0.4154462214721494,NO
DEV004,Nagpur,2026-08-01 14:39:00,2026-08-01 14:39:00,30.01,NORMAL,-0.09751837424200632,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:40:00,2026-08-01 14:40:00,30.65,NORMAL,-0.013554859854011921,NO
DEV001,Pune,2026-08-01 14:24:00,2026-08-01 14:41:00,25.34,BACKDATED,-0.710189643291906,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:42:00,2026-08-01 14:42:00,27.96,NORMAL,-0.36646400626605224,NO
DEV004,Nagpur,2026-08-01 14:43:00,2026-08-01 14:43:00,37.66,NORMAL,0.9061080086769933,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:44:00,2026-08-01 14:44:00,36.1,NORMAL,0.7014469423562566,NO
DEV001,Pune,2026-08-01 14:45:00,2026-08-01 14:45:00,31.31,NORMAL,0.07303251435860773,NO
DEV001,Pune,2026-08-01 14:46:00,2026-08-01 14:46:00,33.02,NORMAL,0.2973725293640319,NO
DEV003,Nashik,2026-08-01 14:47:00,2026-08-01 14:47:00,24.81,NORMAL,-0.7797219286444644,NO
DEV003,Nashik,2026-08-01 14:48:00,2026-08-01 14:48:00,28.67,NORMAL,-0.2733169824918704,NO
DEV001,Pune,2026-08-01 14:49:00,2026-08-01 14:49:00,37.09,NORMAL,0.8313280036751863,NO
DEV004,Nagpur,2026-08-01 14:50:00,2026-08-01 14:50:00,36.09,NORMAL,0.7001350124439445,NO
DEV002,Mumbai,2026-08-01 14:51:00,2026-08-01 14:51:00,25.81,NORMAL,-0.6485289374132226,NO
DEV004,Nagpur,2026-08-01 14:52:00,2026-08-01 14:52:00,28.62,NORMAL,-0.2798766320534326,NO
DEV002,Mumbai,2026-08-01 14:53:00,2026-08-01 14:53:00,35.82,NORMAL,0.6647129048115088,NO
DEV002,Mumbai,2026-08-01 14:54:00,2026-08-01 14:54:00,27.37,NORMAL,-0.44386787109248493,NO
DEV001,Pune,2026-08-01 14:55:00,2026-08-01 14:55:00,32.7,NORMAL,0.2553907721700345,NO
DEV003,Nashik,2026-08-01 14:56:00,2026-08-01 14:56:00,35.03,NORMAL,0.5610704417388278,NO
DEV003,Nashik,2026-08-01 14:57:00,2026-08-01 14:57:00,22.46,NORMAL,-1.0880254580378825,NO
DEV003,Nashik,2026-08-01 14:58:00,2026-08-01 14:58:00,24.65,NORMAL,-0.8007128072414631,NO
DEV003,Nashik,2026-08-01 14:59:00,2026-08-01 14:59:00,31.96,NORMAL,0.15830795865891523,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:00:00,2026-08-01 15:00:00,26.44,NORMAL,-0.5658773529375398,NO
DEV004,Nagpur,2026-08-01 15:01:00,2026-08-01 15:01:00,25.89,NORMAL,-0.638033498114723,NO
DEV003,Nashik,2026-08-01 15:02:00,2026-08-01 15:02:00,33.83,NORMAL,0.40363885226133717,NO
DEV004,Nagpur,2026-08-01 15:03:00,2026-08-01 15:05:00,23.56,LATE,-0.9437131676835168,NO
DEV001,Pune,2026-08-01 15:04:00,2026-08-01 15:04:00,24.25,NORMAL,-0.8531900037339597,NO
DEV001,Pune,2026-08-01 15:05:00,2026-08-01 15:05:00,30.0,NORMAL,-0.09883030415431895,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:06:00,2026-08-01 15:06:00,23.26,NORMAL,-0.9830710650528889,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:07:00,2026-08-01 15:07:00,29.47,NORMAL,-0.1683625895068773,NO
DEV003,Nashik,2026-08-01 15:08:00,2026-08-01 15:08:00,29.25,NORMAL,-0.19722504757775036,NO
DEV003,Nashik,2026-08-01 15:09:00,2026-08-01 15:09:00,33.55,NORMAL,0.3669048147165893,NO
DEV004,Nagpur,2026-08-01 15:10:00,2026-08-01 15:10:00,23.97,NORMAL,-0.8899240412787076,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:42:00,2026-08-01 15:11:00,26.16,BACKDATED,-0.6026113904822877,NO
DEV003,Nashik,2026-08-01 15:12:00,2026-08-01 15:12:00,31.47,NORMAL,0.09402339295560645,NO
